Retailer Name,Year,Week,Manufacturer,Sector,Category,Brand,POS $ Sales,POS Unit Sales, Shelf Price ,Inventory Units On Hand
SuperMax Stores,2020,11/15/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $5,401.9 ",17,,158
SuperMax Stores,2020,11/8/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,389.2 ",71,,571
SuperMax Stores,2020,11/1/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $2,656.7 ",56,,583
SuperMax Stores,2020,10/25/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,809.1 ",15,,272
SuperMax Stores,2020,10/18/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $9,532.4 ",85,,47
SuperMax Stores,2020,10/11/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $8,890.7 ",39,,340
SuperMax Stores,2020,10/4/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $1,235.2 ",87,,749
SuperMax Stores,2020,9/27/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $5,502.7 ",17,,138
SuperMax Stores,2020,9/20/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,653.5 ",9,,457
SuperMax Stores,2020,9/13/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely, $681.6 ,74,,428
SuperMax Stores,2020,9/6/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $6,765.3 ",76,,633
SuperMax Stores,2020,8/30/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $6,597.5 ",14,,23
SuperMax Stores,2020,8/23/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $9,775.9 ",32,,76
SuperMax Stores,2020,8/16/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely, $115.5 ,99,,548
SuperMax Stores,2020,8/9/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $3,832.7 ",68,,210
SuperMax Stores,2020,8/2/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $7,957.1 ",28,,142
SuperMax Stores,2020,7/26/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $9,438.4 ",23,,591
SuperMax Stores,2020,7/19/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $7,796.5 ",53,,331
SuperMax Stores,2020,7/12/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $3,991.2 ",95,,615
SuperMax Stores,2020,7/5/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,093.0 ",8,,583
SuperMax Stores,2020,6/28/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $9,967.7 ",37,,52
SuperMax Stores,2020,6/21/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $6,202.2 ",74,,610
SuperMax Stores,2020,6/14/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $8,943.0 ",13,,76
SuperMax Stores,2020,6/7/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $1,790.3 ",86,,22
SuperMax Stores,2020,5/31/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $2,125.8 ",20,,57
SuperMax Stores,2020,5/24/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely, $855.7 ,53,,147
SuperMax Stores,2020,5/17/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,653.9 ",57,,736
SuperMax Stores,2020,5/10/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $3,164.4 ",20, $2.74 ,374
SuperMax Stores,2020,5/3/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely, $4.5 ,39,,713
SuperMax Stores,2020,4/26/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $2,937.1 ",87,,718
SuperMax Stores,2020,4/19/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,611.8 ",45,,628
SuperMax Stores,2020,4/12/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $2,403.1 ",3,,730
SuperMax Stores,2020,4/5/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $8,211.2 ",29,,136
SuperMax Stores,2020,3/29/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $3,857.6 ",62,,322
SuperMax Stores,2020,3/22/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $5,990.5 ",63,,181
SuperMax Stores,2020,3/15/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $3,590.5 ",80,,311
SuperMax Stores,2020,3/8/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $9,253.3 ",57,,212
SuperMax Stores,2020,3/1/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $6,468.5 ",27,,338
SuperMax Stores,2020,2/23/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely, $900.3 ,42,,49
SuperMax Stores,2020,2/16/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely, $161.8 ,62,,556
SuperMax Stores,2020,2/9/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,894.2 ",26,,561
SuperMax Stores,2020,2/2/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $6,184.2 ",57,,282
SuperMax Stores,2020,1/26/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $5,379.0 ",1,,321
SuperMax Stores,2020,1/19/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $4,920.9 ",49,,596
SuperMax Stores,2020,1/12/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $2,180.4 ",66,,234
SuperMax Stores,2020,1/5/20,Gringotts,Home Care,Dish Care,Lemi Sh-Spacely," $7,433.4 ",27,,703
SuperMax Stores,2020,12/27/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,922.2 ",85,,479
SuperMax Stores,2020,12/20/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,258.2 ",7,,61
SuperMax Stores,2020,12/13/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $2,347.8 ",80,,429
SuperMax Stores,2020,12/6/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $3,054.0 ",16,,507
SuperMax Stores,2020,11/29/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,323.0 ",28,,572
SuperMax Stores,2020,11/22/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $2,605.1 ",13,,164
SuperMax Stores,2020,11/15/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $6,694.2 ",92,,35
SuperMax Stores,2020,11/8/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $8,360.6 ",46,,310
SuperMax Stores,2020,11/1/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $3,870.3 ",67,,339
SuperMax Stores,2020,10/25/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,506.8 ",65,,676
SuperMax Stores,2020,10/18/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $3,337.9 ",22,,676
SuperMax Stores,2020,10/11/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,664.5 ",17,,727
SuperMax Stores,2020,10/4/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $8,304.7 ",75,,528
SuperMax Stores,2020,9/27/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,116.7 ",6,,98
SuperMax Stores,2020,9/20/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $8,707.1 ",18,,299
SuperMax Stores,2020,9/13/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $8,767.8 ",76,,58
SuperMax Stores,2020,9/6/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,304.2 ",45,,210
SuperMax Stores,2020,8/30/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $2,543.4 ",53,,0
SuperMax Stores,2020,8/23/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $9,780.4 ",90,,190
SuperMax Stores,2020,8/16/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,032.0 ",67,,480
SuperMax Stores,2020,8/9/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $3,155.2 ",31,,743
SuperMax Stores,2020,8/2/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $9,100.9 ",23,,55
SuperMax Stores,2020,7/26/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,475.7 ",12,,327
SuperMax Stores,2020,7/19/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,050.7 ",92,,105
SuperMax Stores,2020,7/12/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,723.9 ",85,,661
SuperMax Stores,2020,7/5/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,409.3 ",78,,680
SuperMax Stores,2020,6/28/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $6,166.2 ",1,,575
SuperMax Stores,2020,6/21/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $1,639.3 ",63,,186
SuperMax Stores,2020,6/14/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $3,971.7 ",56,,363
SuperMax Stores,2020,6/7/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,490.9 ",88,,468
SuperMax Stores,2020,5/31/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,355.5 ",2,,283
SuperMax Stores,2020,5/24/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,291.6 ",40,,72
SuperMax Stores,2020,5/17/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,906.6 ",17,,205
SuperMax Stores,2020,5/10/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,564.7 ",8, $6.85 ,710
SuperMax Stores,2020,5/3/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,974.2 ",33,,711
SuperMax Stores,2020,4/26/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,132.9 ",49,,252
SuperMax Stores,2020,4/19/20,Guy & Co,Home Care,Air Care,Citrus -Bengals, $340.2 ,59,,92
SuperMax Stores,2020,4/12/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $2,195.2 ",21,,747
SuperMax Stores,2020,4/5/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,218.3 ",95,,490
SuperMax Stores,2020,3/29/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $1,009.5 ",11,,444
SuperMax Stores,2020,3/22/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $2,884.4 ",23,,740
SuperMax Stores,2020,3/15/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,068.1 ",75,,646
SuperMax Stores,2020,3/8/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,679.0 ",53,,317
SuperMax Stores,2020,3/1/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $9,667.8 ",89,,402
SuperMax Stores,2020,2/23/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $5,019.7 ",82,,239
SuperMax Stores,2020,2/16/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,825.8 ",88,,320
SuperMax Stores,2020,2/9/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $9,962.4 ",81,,333
SuperMax Stores,2020,2/2/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $4,749.4 ",12,,93
SuperMax Stores,2020,1/26/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $1,017.0 ",19,,500
SuperMax Stores,2020,1/19/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $7,379.1 ",33,,30
SuperMax Stores,2020,1/12/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $6,470.0 ",66,,341
SuperMax Stores,2020,1/5/20,Guy & Co,Home Care,Air Care,Citrus -Bengals," $6,006.6 ",13,,64
SuperMax Stores,2020,12/27/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $4,495.4 ",28,,310
SuperMax Stores,2020,12/20/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $1,427.4 ",5,,580
SuperMax Stores,2020,12/13/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $5,436.2 ",9,,544
SuperMax Stores,2020,12/6/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $1,484.5 ",11,,325
SuperMax Stores,2020,11/29/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,379.7 ",23,,25
SuperMax Stores,2020,11/22/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,165.0 ",97,,651
SuperMax Stores,2020,11/15/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $5,047.6 ",8,,83
SuperMax Stores,2020,11/8/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,072.6 ",90,,540
SuperMax Stores,2020,11/1/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,372.2 ",39,,602
SuperMax Stores,2020,10/25/20,Hattie B,Home Care,Dish Care,Ecos-Strike, $299.4 ,88,,461
SuperMax Stores,2020,10/18/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $2,782.6 ",83,,604
SuperMax Stores,2020,10/11/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,904.4 ",60,,3
SuperMax Stores,2020,10/4/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $2,187.3 ",41,,330
SuperMax Stores,2020,9/27/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,132.2 ",2,,131
SuperMax Stores,2020,9/20/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $5,305.4 ",37,,405
SuperMax Stores,2020,9/13/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $9,795.0 ",83,,702
SuperMax Stores,2020,9/6/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $8,147.6 ",92,,630
SuperMax Stores,2020,8/30/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $9,925.4 ",78,,717
SuperMax Stores,2020,8/23/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,287.5 ",35,,410
SuperMax Stores,2020,8/16/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $5,698.5 ",3,,708
SuperMax Stores,2020,8/16/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,346.0 ",46,,320
SuperMax Stores,2020,8/9/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $4,267.2 ",31,,671
SuperMax Stores,2020,8/9/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,201.0 ",45,,401
SuperMax Stores,2020,8/2/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $2,354.4 ",95,,78
SuperMax Stores,2020,8/2/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,505.1 ",87,,742
SuperMax Stores,2020,7/26/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $6,799.8 ",25,,220
SuperMax Stores,2020,7/26/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,299.7 ",7,,484
SuperMax Stores,2020,7/19/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $4,634.3 ",79,,176
SuperMax Stores,2020,7/19/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $2,993.7 ",60,,12
SuperMax Stores,2020,7/12/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $5,701.8 ",72,,12
SuperMax Stores,2020,7/12/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,124.0 ",5,,237
SuperMax Stores,2020,7/5/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $5,947.3 ",86,,217
SuperMax Stores,2020,7/5/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $6,047.6 ",16,,301
SuperMax Stores,2020,6/28/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $5,964.5 ",38,,293
SuperMax Stores,2020,6/28/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $8,030.4 ",79,,689
SuperMax Stores,2020,6/21/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $8,369.7 ",6,,716
SuperMax Stores,2020,6/21/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $8,147.3 ",40,,32
SuperMax Stores,2020,6/14/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $7,732.7 ",76,,107
SuperMax Stores,2020,6/14/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,486.4 ",36,,198
SuperMax Stores,2020,6/14/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $2,579.8 ",91,,428
SuperMax Stores,2020,6/7/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $9,939.8 ",96,,724
SuperMax Stores,2020,6/7/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $2,962.6 ",88,,714
SuperMax Stores,2020,6/7/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $7,586.9 ",31,,156
SuperMax Stores,2020,5/31/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $2,589.2 ",65,,122
SuperMax Stores,2020,5/31/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $9,085.0 ",55,,220
SuperMax Stores,2020,5/31/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $5,114.0 ",11,,675
SuperMax Stores,2020,5/24/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $5,643.4 ",55,,204
SuperMax Stores,2020,5/24/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,319.1 ",64,,53
SuperMax Stores,2020,5/24/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $6,425.5 ",40,,698
SuperMax Stores,2020,5/17/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $7,014.5 ",42,,60
SuperMax Stores,2020,5/17/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $5,097.0 ",23,,445
SuperMax Stores,2020,5/17/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $4,997.1 ",59,,364
SuperMax Stores,2020,5/10/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $1,422.3 ",19, $0.55 ,360
SuperMax Stores,2020,5/10/20,Hattie B,Home Care,Dish Care,Ecos-Strike, $42.6 ,46, $2.21 ,151
SuperMax Stores,2020,5/10/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $4,877.9 ",63, $0.41 ,416
SuperMax Stores,2020,5/3/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $8,843.5 ",22,,547
SuperMax Stores,2020,5/3/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $1,886.0 ",94,,8
SuperMax Stores,2020,5/3/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $9,337.5 ",45,,559
SuperMax Stores,2020,4/26/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO, $605.4 ,49,,259
SuperMax Stores,2020,4/26/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $1,269.4 ",70,,499
SuperMax Stores,2020,4/26/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $4,022.4 ",91,,104
SuperMax Stores,2020,4/19/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $6,562.1 ",10,,294
SuperMax Stores,2020,4/19/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,391.5 ",30,,390
SuperMax Stores,2020,4/19/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $9,527.3 ",42,,32
SuperMax Stores,2020,4/12/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $2,870.5 ",89,,289
SuperMax Stores,2020,4/12/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $9,184.6 ",9,,696
SuperMax Stores,2020,4/12/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $9,645.8 ",89,,384
SuperMax Stores,2020,4/5/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $4,919.8 ",45,,453
SuperMax Stores,2020,4/5/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,956.9 ",28,,498
SuperMax Stores,2020,4/5/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $4,881.2 ",10,,332
SuperMax Stores,2020,3/29/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO, $473.9 ,12,,166
SuperMax Stores,2020,3/29/20,Hattie B,Home Care,Dish Care,Ecos-Strike, $732.1 ,19,,96
SuperMax Stores,2020,3/29/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $2,302.6 ",89,,69
SuperMax Stores,2020,3/22/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $5,315.2 ",78,,377
SuperMax Stores,2020,3/22/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,415.3 ",94,,294
SuperMax Stores,2020,3/22/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $3,268.4 ",43,,528
SuperMax Stores,2020,3/15/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $1,188.9 ",23,,745
SuperMax Stores,2020,3/15/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,891.9 ",42,,554
SuperMax Stores,2020,3/15/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $7,557.1 ",68,,316
SuperMax Stores,2020,3/8/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $9,957.0 ",79,,473
SuperMax Stores,2020,3/8/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,002.5 ",25,,96
SuperMax Stores,2020,3/8/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $1,640.4 ",44,,186
SuperMax Stores,2020,3/1/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $3,430.5 ",81,,336
SuperMax Stores,2020,3/1/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $8,151.6 ",36,,227
SuperMax Stores,2020,3/1/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $7,378.9 ",71,,3
SuperMax Stores,2020,2/23/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO, $455.5 ,23,,102
SuperMax Stores,2020,2/23/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $3,072.0 ",26,,475
SuperMax Stores,2020,2/23/20,Hattie B,Home Care,Dish Care,Fruit & Veg, $608.8 ,9,,387
SuperMax Stores,2020,2/16/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $7,657.9 ",94,,537
SuperMax Stores,2020,2/16/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $7,458.6 ",65,,185
SuperMax Stores,2020,2/16/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $3,570.7 ",95,,462
SuperMax Stores,2020,2/9/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO, $16.1 ,81,,60
SuperMax Stores,2020,2/9/20,Hattie B,Home Care,Dish Care,Ecos-Strike, $844.3 ,11,,657
SuperMax Stores,2020,2/9/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $3,316.9 ",78,,342
SuperMax Stores,2020,2/2/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $4,043.0 ",77,,724
SuperMax Stores,2020,2/2/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $4,241.4 ",41,,483
SuperMax Stores,2020,2/2/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $6,588.2 ",9,,506
SuperMax Stores,2020,1/26/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $3,161.8 ",78,,415
SuperMax Stores,2020,1/26/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $8,874.3 ",12,,512
SuperMax Stores,2020,1/26/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $5,371.1 ",74,,133
SuperMax Stores,2020,1/19/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $6,529.1 ",76,,541
SuperMax Stores,2020,1/19/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $8,707.5 ",96,,0
SuperMax Stores,2020,1/19/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $5,177.3 ",90,,188
SuperMax Stores,2020,1/12/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $8,334.3 ",56,,134
SuperMax Stores,2020,1/12/20,Hattie B,Home Care,Dish Care,Ecos-Strike," $5,469.2 ",27,,469
SuperMax Stores,2020,1/12/20,Hattie B,Home Care,Dish Care,Fruit & Veg," $2,985.4 ",51,,512
SuperMax Stores,2020,1/5/20,Hattie B,Home Care,Dish Care,Dishmat-BlankSFO," $3,157.9 ",95,,676
SuperMax Stores,2020,1/5/20,Hattie B,Home Care,Dish Care,Ecos-Strike, $666.5 ,22,,147
SuperMax Stores,2020,1/5/20,Hattie B,Home Care,Dish Care,Fruit & Veg, $97.9 ,92,,640
SuperMax Stores,2020,12/27/20,Irwin,Home Care,Air Care,Pure Ci-Smash, $177.7 ,58,,514
SuperMax Stores,2020,12/20/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $4,826.0 ",31,,406
SuperMax Stores,2020,12/13/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $2,715.6 ",81,,597
SuperMax Stores,2020,12/6/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $9,475.3 ",22,,191
SuperMax Stores,2020,11/29/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $1,363.5 ",36,,19
SuperMax Stores,2020,11/22/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $7,097.3 ",91,,265
SuperMax Stores,2020,11/15/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $3,113.6 ",96,,335
SuperMax Stores,2020,11/8/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $2,320.8 ",28,,259
SuperMax Stores,2020,11/1/20,Irwin,Home Care,Air Care,Pure Ci-Smash, $14.4 ,94,,295
SuperMax Stores,2020,10/25/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $1,844.9 ",77,,200
SuperMax Stores,2020,10/18/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $3,765.0 ",44,,472
SuperMax Stores,2020,10/11/20,Irwin,Home Care,Air Care,Pure Ci-Smash, $476.2 ,25,,603
SuperMax Stores,2020,10/4/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $2,008.9 ",65,,13
SuperMax Stores,2020,9/27/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $4,674.1 ",72,,590
SuperMax Stores,2020,9/20/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $3,557.7 ",20,,462
SuperMax Stores,2020,9/13/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $8,094.0 ",66,,117
SuperMax Stores,2020,9/6/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $7,665.9 ",87,,716
SuperMax Stores,2020,8/30/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $4,845.2 ",47,,357
SuperMax Stores,2020,8/23/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $8,457.7 ",90,,493
SuperMax Stores,2020,8/16/20,Irwin,Home Care,Air Care,Pure Ci-Smash, $668.6 ,2,,16
SuperMax Stores,2020,8/9/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $9,768.9 ",80,,746
SuperMax Stores,2020,8/2/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $2,527.9 ",71,,615
SuperMax Stores,2020,7/26/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $2,105.4 ",13,,127
SuperMax Stores,2020,7/19/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $7,652.3 ",81,,686
SuperMax Stores,2020,7/12/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $6,095.2 ",28,,353
SuperMax Stores,2020,7/5/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $9,693.8 ",9,,734
SuperMax Stores,2020,6/28/20,Irwin,Home Care,Air Care,Pure Ci-Smash," $9,761.9 ",5,,42
